,ISBN,result
121,0613504143,"(['  School & Library Binding  \n $76.79  \n\n\n   \n     2 Used from $76.79      ', '  Paperback  \n $11.67  \n\n\n   \n     3 Used from $11.67         10 New from $9.36      ', '  Mass Market Paperback  \n $5.99  \n\n\n   \n     25 Used from $1.47         11 New from $5.34      '], '0613504143')"
122,0701182954,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.56  \n\n\n   \n     6 Used from $6.99         7 New from $14.56         2 Collectible from $12.80      ', '  Paperback  \n $6.05 - $17.00  \n\n\n   \n     16 Used from $1.95         3 New from $13.00      '], '0701182954')"
123,0312147155,"(['  Kindle  \n $5.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.99  \n\n\n   \n     20 Used from $3.93         5 New from $6.88         7 Collectible from $9.80      ', '  Paperback  \n $16.99  \n\n\n   \n     21 Used from $4.24         8 New from $12.69         1 Collectible from $5.00      ', '  Mass Market Paperback  \n $5.45  \n\n\n   \n     25 Used from $1.00         1 Collectible from $49.00      ', '  MP3 CD  \n $39.99  \n\n\n   \n     2 New from $19.99      '], '0312147155')"
124,0316626430,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $32.18  \n\n\n   \n     53 Used from $1.78         12 New from $20.99         1 Collectible from $11.00      ', '  Paperback  \n $15.59  \n\n\n   \n     10 Used from $10.82         25 New from $13.08      ', '  Audio CD  \n $24.99  \n\n\n   \n     1 Used from $24.99         1 New from $49.97      '], '0316626430')"
125,0451137485,"(['  Kindle  \n    \n                             from $2.99                \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $14.95  \n\n\n   \n     2 Used from $19.65         9 New from $14.95         1 Collectible from $10.00      ', '  Mass Market Paperback  \n $11.28  \n\n\n   \n     7 Used from $4.00      '], '0451137485')"
126,0689840810,"(['  Hardcover  \n $15.81  \n\n\n   \n     63 Used from $1.33         7 New from $10.00         1 Collectible from $12.75      ', '  Paperback  \n $7.99  \n\n\n   \n     36 Used from $1.43         20 New from $5.50      ', '  Board book  \n $7.99  \n\n\n   \n     16 Used from $1.68         5 New from $7.25         1 Collectible from $15.00      '], '0689840810')"
127,2290300969,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $20.32  \n\n\n   \n     1 New from $20.32      ', '  Paperback  \n $6.60  \n\n\n   \n     1 New from $6.60      ', '  Mass Market Paperback  \n $4.12  \n\n\n   \n     3 Used from $4.12      ', '  Audio CD  \n $68.00  \n\n\n   \n     6 New from $32.17      ', '  Pocket Book  \n $4.37  \n\n\n   \n     4 Used from $3.15      '], '2290300969')"
128,1604244348,"(['  Kindle  \n $0.29  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.95  \n\n\n   \n     1 New from $14.95      ', '  Paperback  \n $38.98  \n\n\n   \n     2 Used from $11.45         4 New from $38.15      ', '  Audio CD  \n $43.74  \n\n\n   \n     2 New from $23.49      ', '  Textbook Binding  \n    \n                             from $1,045.43                \n\n\n   \n     1 Used from $1,045.43      '], '1604244348')"
129,0451224787,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.34  \n\n\n   \n     139 Used from $1.00         13 New from $2.50         17 Collectible from $3.75      ', '  Paperback  \n $9.99  \n\n\n   \n     91 Used from $1.16         14 New from $6.99         4 Collectible from $3.50      ', '  Mass Market Paperback  \n    \n                             from $13.00                \n\n\n   \n     1 Used from $13.00         2 New from $27.40      ', '  Audio CD  \n $29.95  \n\n\n   \n     15 Used from $3.62         1 New from $29.95      '], '0451224787')"
130,0140541942,"(['  Hardcover  \n $16.99  \n\n\n   \n     29 Used from $2.50         6 New from $9.99         3 Collectible from $9.00      ', '  Paperback  \n $4.99  \n\n\n   \n     9 Used from $1.80      ', '  Mass Market Paperback  \n    \n                             from $16.94                \n\n\n   \n     1 Used from $16.94         1 Collectible from $24.00      ', '  Audio CD  \n $12.95  \n\n\n   \n     1 Used from $9.99         1 New from $12.95      '], '0140541942')"
131,1598181580,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $27.16  \n\n\n   \n     3 New from $27.16      ', '  Paperback  \n $3.69  \n\n\n   \n     1 New from $3.69      '], '1598181580')"
132,1557048029,"(['  Paperback  \n $17.99  \n\n\n   \n     45 Used from $1.95         15 New from $12.60      '], '1557048029')"
133,0007268653,"(['  Kindle  \n $15.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $9.56  \n\n\n   \n     21 Used from $2.06         2 Collectible from $11.06      ', '  Paperback  \n $30.81  \n\n\n   \n     13 Used from $0.85         3 New from $30.81      ', '  Mass Market Paperback  \n $5.08  \n\n\n   \n     4 Used from $5.08      '], '0007268653')"
134,0060665009,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $6.00  \n\n\n   \n     3 Used from $6.00         2 Collectible from $3.21      ', '  Audio CD  \n $41.22  \n\n\n   \n     1 New from $41.22      '], '0060665009')"
135,0143114484,"(['  Hardcover  \n $9.13  \n\n\n   \n     66 Used from $1.18         8 New from $8.50         13 Collectible from $8.38      ', '  Paperback  \n $17.00  \n\n\n   \n     40 Used from $1.69         5 New from $12.49         2 Collectible from $19.95      '], '0143114484')"
136,0394177975,"(['  Hardcover  \n $24.99  \n\n\n   \n     2 Used from $24.99      ', '  Paperback  \n $35.50  \n\n\n   \n     15 Used from $1.95         3 New from $35.50         1 Collectible from $24.99      ', '  Mass Market Paperback  \n $9.72  \n\n\n   \n     9 Used from $5.00      '], '0394177975')"
137,0822314266,"(['  Hardcover  \n $25.95  \n\n\n   \n     3 New from $25.95      ', '  Paperback  \n    \n                             from $58.00                \n\n\n   \n     2 Collectible from $58.00      '], '0822314266')"
138,0140541942,"(['  Hardcover  \n $16.99  \n\n\n   \n     29 Used from $2.50         6 New from $9.99         3 Collectible from $9.00      ', '  Paperback  \n $4.99  \n\n\n   \n     9 Used from $1.80      ', '  Mass Market Paperback  \n    \n                             from $16.94                \n\n\n   \n     1 Used from $16.94         1 Collectible from $24.00      ', '  Audio CD  \n $12.95  \n\n\n   \n     1 Used from $9.99         1 New from $12.95      '], '0140541942')"
139,0440400422,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $5.99 to buy    ', '  Hardcover  \n $349.00  \n\n\n   \n     6 Used from $31.48         3 Collectible from $199.99      ', '  Paperback  \n $29.18  \n\n\n   \n     8 Used from $29.15         1 Collectible from $79.00      '], '0440400422')"
140,0263150445,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $22.47  \n\n\n   \n     1 Used from $22.47      ', '  Paperback  \n $7.90  \n\n\n   \n     24 Used from $1.47      ', '  Mass Market Paperback  \n    \n                             from $18.34                \n\n\n   \n     2 Used from $18.34      ', '  Audio CD  \n $9.99  \n\n\n   \n     4 New from $8.46      '], '0263150445')"
141,0416177905,"(['  Kindle  \n $0.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.00  \n\n\n   \n     1 New from $15.00      ', '  Paperback  \n $7.58 - $8.95  \n\n\n   \n     15 Used from $3.59         2 New from $8.95      ', '  Mass Market Paperback  \n $8.95  \n\n\n   \n     34 Used from $1.95         10 New from $7.16      ', '  Audio CD  \n $12.61 - $16.21  \n\n\n   \n     5 Used from $7.24         3 New from $12.47      '], '0416177905')"
142,0394924924,"(['  Hardcover  \n $32.68  \n\n\n   \n     36 Used from $2.50         4 New from $18.88         2 Collectible from $9.25      ', '  Paperback  \n $8.97  \n\n\n   \n     12 Used from $5.79         2 New from $30.03      '], '0394924924')"
143,006104010X,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $50.22  \n\n\n   \n     5 Used from $33.86      ', '  Paperback  \n $7.04  \n\n\n   \n     13 Used from $3.06         1 New from $15.00      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     69 Used from $1.16         2 New from $7.99      ', '  Audio CD  \n $52.31  \n\n\n   \n     2 New from $27.99      '], '006104010X')"
144,0709077483,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $36.99                \n\n\n   \n     1 Used from $36.99      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     16 Used from $1.18         3 New from $39.95      ', '  MP3 CD  \n $24.95  \n\n\n   \n     1 Used from $8.47         2 New from $12.47      '], '0709077483')"
145,0195021290,"(['  Hardcover  \n $10.55  \n\n\n   \n     9 Used from $7.57      ', '  Paperback  \n $31.61  \n\n\n   \n     27 Used from $13.89         4 New from $78.08      '], '0195021290')"
146,1564762424,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.62  \n\n\n   \n     5 Used from $19.62      ', '  Paperback  \n $9.93  \n\n\n   \n     42 Used from $1.48         2 New from $9.89      ', '  Audio CD  \n $20.99  \n\n\n   \n     1 New from $20.99      '], '1564762424')"
147,0373096623,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $11.33  \n\n\n   \n     8 Used from $2.34      ', '  Paperback  \n $5.77  \n\n\n   \n     11 Used from $2.78      ', '  Mass Market Paperback  \n $5.98  \n\n\n   \n     17 Used from $1.18         1 New from $18.00         1 Collectible from $15.00      '], '0373096623')"
148,1417779322,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Library Binding  \n $6.15  \n\n\n   \n     1 Used from $6.15      ', '  Paperback  \n $12.99  \n\n\n   \n     24 Used from $3.75         19 New from $8.99      '], '1417779322')"
149,141773261X,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $51.38  \n\n\n   \n     31 Used from $1.95         2 New from $51.00         1 Collectible from $54.95      ', '  Paperback  \n $6.99  \n\n\n   \n     12 Used from $0.01         1 New from $28.25      ', '  Audio CD  \n $37.22  \n\n\n   \n     6 Used from $6.95         3 New from $29.95      '], '141773261X')"
150,1420101870,"([], '1420101870')"
151,0385293755,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $14.95                \n\n\n   \n     2 Used from $14.95      ', '  Paperback  \n $16.95  \n\n\n   \n     1 New from $16.95      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     34 Used from $1.81         10 New from $6.48      '], '0385293755')"
152,2253142433,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $22.83  \n\n\n   \n     1 Used from $22.83      ', '  Pocket Book  \n $18.10  \n\n\n   \n     2 Used from $17.67         8 New from $10.04      '], '2253142433')"
153,0061253650,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $17.99  \n\n\n   \n     44 Used from $1.56         17 New from $13.95         2 Collectible from $20.00      ', '  Paperback  \n $8.99  \n\n\n   \n     32 Used from $1.68         10 New from $7.25      '], '0061253650')"
154,031287491X,"([], '031287491X')"
155,2267016257,"(['  Paperback  \n $5.28  \n\n\n   \n     6 Used from $5.28      ', '  Mass Market Paperback  \n $4.34  \n\n\n   \n     8 Used from $3.00      ', '  Pocket Book  \n $29.00  \n\n\n   \n     11 Used from $2.50         5 New from $11.29      '], '2267016257')"
156,0571089887,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $15.85  \n\n\n   \n     7 Used from $15.85         1 New from $161.22      ', '  Paperback  \n $9.56  \n\n\n   \n     19 Used from $0.01         1 New from $38.95      '], '0571089887')"
157,0070064016,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $192.61  \n\n\n   \n     3 Used from $188.63         1 Collectible from $210.00      ', '  Paperback  \n $5.98  \n\n\n   \n     19 Used from $2.00         1 New from $23.99         1 Collectible from $5.99      ', '  Mass Market Paperback  \n    \n                             from $14.94                \n\n\n   \n     4 Used from $14.94         1 New from $51.43      '], '0070064016')"
158,0808547283,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Library Binding  \n $6.85  \n\n\n   \n     1 Used from $6.85      ', '  Paperback  \n $7.00  \n\n\n   \n     92 Used from $1.38         21 New from $5.90         1 Collectible from $24.00      ', '  Preloaded Digital Audio Player  \n    \n                        \n    —\n             \n\n\n   \n  '], '0808547283')"
159,1557360340,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.47  \n\n\n   \n     11 Used from $5.00         1 New from $18.99      ', '  Paperback  \n $12.99  \n\n\n   \n     2 Used from $11.01         1 New from $12.99      ', '  Mass Market Paperback  \n $7.05  \n\n\n   \n     196 Used from $0.50         5 New from $8.89         7 Collectible from $8.88      ', '  Audio, Cassette  \n $19.00  \n\n\n   \n     2 Used from $3.99         2 New from $19.00      '], '1557360340')"
160,3546001443,"(['  Hardcover  \n $12.68  \n\n\n   \n     2 Used from $12.68      ', '  Paperback  \n $7.79  \n\n\n   \n     2 Used from $7.79      '], '3546001443')"
161,2859406069,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.95  \n\n\n   \n     1 Used from $32.82         6 New from $14.95      ', '  Paperback  \n $6.25  \n\n\n   \n     1 New from $6.25      ', '  Mass Market Paperback  \n    \n                             from $30.50                \n\n\n   \n     1 Used from $30.50      '], '2859406069')"
162,0684814617,"(['  Hardcover  \n $20.89  \n\n\n   \n     41 Used from $1.95         5 New from $10.00         6 Collectible from $11.15      ', '  Paperback  \n $15.00  \n\n\n   \n     42 Used from $1.99         3 New from $9.99      ', '  Mass Market Paperback  \n $12.62  \n\n\n   \n     47 Used from $1.18         1 New from $5.15      '], '0684814617')"
163,1426424302,"(['  Hardcover  \n $25.95  \n\n\n   \n     1 Used from $44.45         7 New from $21.91      ', '  Paperback  \n $12.62  \n\n\n   \n     1 Used from $8.62         1 New from $12.62      '], '1426424302')"
164,0373281153,"(['  Hardcover  \n $43.33  \n\n\n   \n     2 Used from $43.33      ', '  Paperback  \n $17.28  \n\n\n   \n     7 Used from $12.37      ', '  Mass Market Paperback  \n $6.75  \n\n\n   \n     11 Used from $2.76      ', '  MP3 CD  \n $9.99  \n\n\n   \n     1 New from $9.99      '], '0373281153')"
165,0441382886,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $13.54  \n\n\n   \n     2 Used from $12.86         4 Collectible from $30.00      ', '  Paperback  \n $8.30  \n\n\n   \n     3 Used from $4.28      ', '  Mass Market Paperback  \n $12.31  \n\n\n   \n     23 Used from $1.30         1 New from $237.29      ', '  MP3 CD  \n    \n                             from $5.22                \n\n\n   \n     1 New from $5.22      '], '0441382886')"
166,0912646896,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $53.05  \n\n\n   \n     6 Used from $49.05         1 New from $69.95         1 Collectible from $37.59      ', '  Paperback  \n $21.95  \n\n\n   \n     11 Used from $6.48         1 New from $21.95         2 Collectible from $23.00      ', '  Mass Market Paperback  \n $9.89  \n\n\n   \n     31 Used from $1.49      ', '  Audio CD  \n $27.44  \n\n\n   \n     2 New from $22.49      '], '0912646896')"
167,0671665278,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $21.98  \n\n\n   \n     32 Used from $1.45         8 Collectible from $5.75      ', '  Paperback  \n $6.24  \n\n\n   \n     8 Used from $4.50      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     45 Used from $1.35         4 New from $6.78         1 Collectible from $4.25      ', '  MP3 CD  \n $9.99  \n\n\n   \n     3 New from $8.46      ', '  Digital  \n $2.26  \n\n\n   \n     8 Used from $2.26      '], '0671665278')"
168,1585472646,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $4.99                \n\n\n   \n     2 Used from $4.99         1 New from $5.49      ', '  Paperback  \n $8.69  \n\n\n   \n     4 Used from $7.99      ', '  Mass Market Paperback  \n $5.00  \n\n\n   \n     33 Used from $1.24         4 New from $1.01         2 Collectible from $4.75      ', '  MP3 CD  \n $24.95  \n\n\n   \n     1 Used from $22.46         1 New from $24.95      '], '1585472646')"
169,8804543167,"(['  Hardcover  \n    \n                             from $49.99                \n\n\n   \n     2 Used from $49.99      ', '  Paperback  \n $7.27  \n\n\n   \n     2 Used from $7.27      '], '8804543167')"
170,0755343379,"([], '0755343379')"
171,1591093260,"(['  Kindle  \n $0.62  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $13.77  \n\n\n   \n     3 Used from $19.62         11 New from $13.77      ', '  Paperback  \n $10.99  \n\n\n   \n     2 New from $10.99      ', '  Mass Market Paperback  \n $1.99  \n\n\n   \n     3 Used from $1.99         1 New from $7.99      ', '  Audio CD  \n $21.95  \n\n\n   \n     2 New from $10.97      '], '1591093260')"
172,0780772318,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.79  \n\n\n   \n     6 Used from $10.79         20 New from $14.39         1 Collectible from $80.00      ', '  Paperback  \n    \n                             from $12.53                \n\n\n   \n     5 Used from $12.53      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     97 Used from $1.37         18 New from $8.68      ', '  Audio CD  \n $90.44  \n\n\n   \n     7 Used from $84.80      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0780772318')"
173,1599865696,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $0.00 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.98  \n\n\n   \n     1 New from $14.98      ', '  Paperback  \n $4.79  \n\n\n   \n     1 Used from $7.90         1 New from $4.79      ', '  Mass Market Paperback  \n    \n                             from $54.90                \n\n\n   \n     2 Used from $54.90         2 New from $54.90      ', '  MP3 CD  \n $29.95  \n\n\n   \n     2 New from $14.97      '], '1599865696')"
174,1596914750,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.48  \n\n\n   \n     26 Used from $0.37         4 New from $8.00         8 Collectible from $4.25      ', '  Paperback  \n $9.97  \n\n\n   \n     33 Used from $1.43         2 New from $9.96      ', '  MP3 CD  \n $29.99  \n\n\n   \n     1 New from $29.99      '], '1596914750')"
175,1434625885,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $16.99  \n\n\n   \n     1 New from $16.99      ', '  Paperback  \n $21.99  \n\n\n   \n     1 Used from $25.35         1 New from $21.99      '], '1434625885')"
176,0783882238,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $45.99  \n\n\n   \n     6 Used from $20.00      ', '  Paperback  \n $4.95  \n\n\n   \n     9 Used from $1.49         2 New from $26.30         1 Collectible from $5.00      ', '  Audio, Cassette  \n $69.95  \n\n\n   \n     2 Used from $22.95         1 New from $69.95      '], '0783882238')"
177,0755327764,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $37.99  \n\n\n   \n     22 Used from $3.00         5 New from $34.99         2 Collectible from $19.00      ', '  Paperback  \n $15.50  \n\n\n   \n     52 Used from $0.02         2 New from $15.30      ', '  Audio CD  \n    \n                             from $20.99                \n\n\n   \n     1 Used from $20.99      '], '0755327764')"
178,055347166X,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $20.55  \n\n\n   \n     127 Used from $1.45         18 New from $9.20         15 Collectible from $5.00      ', '  Paperback  \n $16.99  \n\n\n   \n     117 Used from $0.99         23 New from $9.44         5 Collectible from $7.85      ', '  Audio, Cassette  \n    \n                             from $4.25                \n\n\n   \n     8 Used from $4.25         3 New from $6.99      ', '  Multimedia CD  \n    \n                             from $32.91                \n\n\n   \n     1 New from $32.91      '], '055347166X')"
179,0816142262,"(['  Kindle  \n $6.95  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $8.57  \n\n\n   \n     5 Used from $5.00      ', '  Paperback  \n $9.29  \n\n\n   \n     7 Used from $8.94         16 New from $9.29      '], '0816142262')"
180,0881030783,"(['  School & Library Binding  \n $6.96  \n\n\n   \n     7 Used from $3.05      ', '  Paperback  \n $14.68  \n\n\n   \n     3 Used from $9.35         13 New from $7.65      ', '  Board book  \n $298.99  \n\n\n   \n     1 Used from $298.99      '], '0881030783')"
181,8423333779,"([], '8423333779')"
182,1569319391,"(['  Kindle & Comixology  \n $6.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $9.99  \n\n\n   \n     34 Used from $1.15         15 New from $8.01         1 Collectible from $99.99      '], '1569319391')"
183,1417665394,"([], '1417665394')"
184,1421518643,"(['  Kindle & Comixology  \n $6.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $8.63  \n\n\n   \n     54 Used from $1.70         21 New from $1.80      '], '1421518643')"
185,0446579009,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $37.99  \n\n\n   \n     65 Used from $1.45         9 New from $26.79         9 Collectible from $13.65      ', '  Paperback  \n $15.69  \n\n\n   \n     69 Used from $1.95         25 New from $10.20      '], '0446579009')"
186,0760773734,"(['  Kindle  \n $0.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $28.95  \n\n\n   \n     21 Used from $3.30         1 New from $28.95         1 Collectible from $15.00      ', '  Paperback  \n $16.65  \n\n\n   \n     3 Used from $12.66      '], '0760773734')"
187,0099515148,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $24.03  \n\n\n   \n     35 Used from $3.15         8 New from $20.03         2 Collectible from $20.00      ', '  Paperback  \n    \n                             from $9.68                \n\n\n   \n     6 Used from $9.68         6 New from $9.70      ', '  Mass Market Paperback  \n $22.00  \n\n\n   \n     45 Used from $1.30         3 New from $22.00      ', '  MP3 CD  \n $14.99  \n\n\n   \n     1 New from $14.99      '], '0099515148')"
188,0517618311,"(['  Hardcover  \n $46.84  \n\n\n   \n     4 Used from $33.00      '], '0517618311')"
189,0747220018,"(['  Hardcover  \n $9.56  \n\n\n   \n     17 Used from $4.95         3 New from $59.81      ', '  Paperback  \n $13.03  \n\n\n   \n     5 Used from $6.88         1 New from $6.99      ', '  Mass Market Paperback  \n $2.54  \n\n\n   \n     1 Used from $2.54      ', '  Audio CD  \n $39.95  \n\n\n   \n     1 Used from $33.63         1 New from $39.95      '], '0747220018')"
190,0439992478,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Library Binding  \n $5.96  \n\n\n   \n     4 Used from $5.96      ', '  Paperback  \n    \n                             from $23.46                \n\n\n   \n     4 Used from $23.46      '], '0439992478')"
191,342324500X,"(['  Paperback  \n $9.85  \n\n\n   \n     2 Used from $9.85         2 New from $99.16      '], '342324500X')"
192,0806111399,"(['  Kindle  \n $22.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $63.40  \n\n\n   \n     3 Used from $59.42         1 Collectible from $54.39      ', '  Paperback  \n $9.94 - $26.68  \n\n\n   \n     34 Used from $4.69         18 New from $21.27         1 Collectible from $35.11      '], '0806111399')"
