,ISBN,result
532,1932805737,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $36.99  \n\n\n   \n     21 Used from $3.69         5 New from $22.48      '], '1932805737')"
533,0739301861,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $58.31  \n\n\n   \n     6 Used from $54.31         1 New from $90.21      ', '  Paperback  \n    \n                             from $28.91                \n\n\n   \n     2 Used from $32.89         3 New from $28.91      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     20 Used from $3.06         21 New from $7.00         1 Collectible from $15.00      ', '  Audio CD  \n $39.95  \n\n\n   \n     14 Used from $17.53         2 New from $39.95      '], '0739301861')"
534,1847243185,"(['  Kindle  \n $9.61  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.11  \n\n\n   \n     35 Used from $2.49         6 New from $32.00      ', '  Paperback  \n $16.83  \n\n\n   \n     20 Used from $2.23         13 New from $15.75      ', '  Audio CD  \n $81.74  \n\n\n   \n     1 Used from $81.74      '], '1847243185')"
535,0808508997,"(['  School & Library Binding  \n $48.44  \n\n\n   \n     13 Used from $4.95         3 New from $48.44      ', '  Paperback  \n $8.45  \n\n\n   \n     1 Used from $8.45         2 New from $19.95         1 Collectible from $28.00      ', '  Mass Market Paperback  \n $7.46  \n\n\n   \n     4 Used from $3.47         1 New from $18.95      '], '0808508997')"
536,030738120X,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $18.46  \n\n\n   \n     23 Used from $2.99         7 New from $15.96      ', '  Paperback  \n $16.00  \n\n\n   \n     35 Used from $4.00         5 New from $12.00      '], '030738120X')"
537,0345241592,"(['  Kindle  \n $0.60  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.98  \n\n\n   \n     1 New from $14.98      ', '  Paperback  \n $4.89  \n\n\n   \n     1 Used from $6.24         1 New from $4.89      ', '  Mass Market Paperback  \n $6.97  \n\n\n   \n     10 Used from $3.00         1 New from $18.50         1 Collectible from $10.99      ', '  MP3 CD  \n    \n                             from $9.99                \n\n\n   \n     1 New from $9.99      ', '  Comics  \n    \n                             from $12.00                \n\n\n   \n     1 Used from $12.00         1 New from $33.33      '], '0345241592')"
538,0345495888,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $15.00  \n\n\n   \n     39 Used from $1.95         12 New from $10.38         1 Collectible from $7.00      ', '  MP3 CD  \n $29.95  \n\n\n   \n     3 New from $14.97      '], '0345495888')"
539,0545128285,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $5.99 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $12.99  \n\n\n   \n     266 Used from $0.53         45 New from $5.98         44 Collectible from $3.95      ', '  Paperback  \n $10.45  \n\n\n   \n     30 Used from $2.37         8 New from $6.62      '], '0545128285')"
540,0808525875,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  School & Library Binding  \n $17.20  \n\n\n   \n     1 Used from $17.20      ', '  Paperback  \n $7.95  \n\n\n   \n     97 Used from $1.00         5 New from $7.95         12 Collectible from $3.00      ', '  Audio CD  \n $12.95  \n\n\n   \n     1 New from $12.95      '], '0808525875')"
541,345352036X,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $10.77  \n\n\n   \n     2 Used from $10.77         2 New from $82.91      '], '345352036X')"
542,1560541512,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $22.96  \n\n\n   \n     2 Used from $18.30      ', '  Paperback  \n $19.60  \n\n\n   \n     40 Used from $2.49         11 New from $9.45      ', '  Mass Market Paperback  \n $18.25  \n\n\n   \n     25 Used from $1.72         7 New from $15.08      ', '  Audio CD  \n $44.24  \n\n\n   \n     2 Used from $23.00         1 New from $44.24      '], '1560541512')"
543,0224612948,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $33.32  \n\n\n   \n     4 Used from $33.32         2 Collectible from $35.00      ', '  Paperback  \n $43.08  \n\n\n   \n     3 Used from $43.07         1 New from $45.00      ', '  Audio CD  \n $249.50  \n\n\n   \n     2 Used from $249.50      '], '0224612948')"
544,0373085923,"(['  Hardcover  \n $28.95  \n\n\n   \n     2 Used from $4.75         1 New from $28.95      ', '  Mass Market Paperback  \n $3.73  \n\n\n   \n     8 Used from $3.73      '], '0373085923')"
545,8489966443,"(['  Paperback  \n    \n                        \n    —\n             \n\n\n   \n  '], '8489966443')"
546,8481300497,"(['  Paperback  \n $43.50  \n\n\n   \n     2 Used from $43.50      '], '8481300497')"
547,1406542709,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $28.95  \n\n\n   \n     1 New from $28.95      ', '  Paperback  \n $26.99  \n\n\n   \n     5 New from $26.05      ', '  Mass Market Paperback  \n $6.91  \n\n\n   \n     9 Used from $4.22         2 Collectible from $15.15      ', '  Audio CD  \n $82.68  \n\n\n   \n     1 Used from $69.99         1 New from $82.68      '], '1406542709')"
548,0552156698,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $29.44  \n\n\n   \n     6 Used from $23.98         1 New from $25.00      ', '  Paperback  \n $31.80  \n\n\n   \n     9 Used from $8.31         4 New from $26.93      ', '  Mass Market Paperback  \n $8.08  \n\n\n   \n     16 Used from $0.01      ', '  Audio, Cassette  \n $69.95  \n\n\n   \n     2 Used from $55.22         1 New from $69.95      '], '0552156698')"
549,0684846381,"(['  Kindle  \n $12.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.85  \n\n\n   \n     9 Used from $5.28         1 New from $24.99         2 Collectible from $8.75      ', '  Paperback  \n $9.99  \n\n\n   \n     184 Used from $2.34         40 New from $9.99         3 Collectible from $24.00      ', '  Mass Market Paperback  \n $19.62  \n\n\n   \n     30 Used from $4.00         5 Collectible from $27.00      ', '  MP3 CD  \n $16.43  \n\n\n   \n     1 Used from $11.00         2 New from $12.47      ', '  Wall Chart  \n    \n                             from $49.94                \n\n\n   \n     1 Used from $49.94         1 New from $49.94      '], '0684846381')"
550,0805086552,"(['  Hardcover  \n $7.97  \n\n\n   \n     15 Used from $3.99         1 New from $34.99      ', '  Paperback  \n $23.99  \n\n\n   \n     11 Used from $1.98         9 New from $17.40      '], '0805086552')"
551,0449205843,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.74  \n\n\n   \n     3 Used from $4.84      ', '  Paperback  \n $14.48  \n\n\n   \n     31 Used from $0.01         7 New from $5.93         1 Collectible from $20.00      ', '  Mass Market Paperback  \n $6.88  \n\n\n   \n     8 Used from $6.88      ', '  MP3 CD  \n $29.95  \n\n\n   \n     2 New from $14.97      '], '0449205843')"
552,3150060605,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $2.55  \n\n\n   \n     9 Used from $3.53         6 New from $2.55      '], '3150060605')"
553,1602851719,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Library Binding  \n $31.95  \n\n\n   \n     4 Used from $27.77         1 New from $31.95      ', '  Paperback  \n $13.29  \n\n\n   \n     101 Used from $1.51         23 New from $7.62         4 Collectible from $10.00      ', '  Audio CD  \n $34.99  \n\n\n   \n     1 New from $34.99      '], '1602851719')"
554,0809592878,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $0.00 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $39.99  \n\n\n   \n     1 New from $39.99      ', '  Paperback  \n $9.99  \n\n\n   \n     2 Used from $9.99         10 New from $20.49      '], '0809592878')"
555,0434012963,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $23.01  \n\n\n   \n     36 Used from $1.59         4 New from $22.49         1 Collectible from $12.95      ', '  Paperback  \n $4.64  \n\n\n   \n     9 Used from $4.64      ', '  Audio, Cassette  \n $9.92  \n\n\n   \n     2 Used from $9.92      '], '0434012963')"
556,0836812468,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Library Binding  \n $33.31  \n\n\n   \n     5 Used from $28.78         1 Collectible from $30.00      ', '  Paperback  \n $6.99  \n\n\n   \n     1 New from $6.99      ', '  Audio CD  \n $19.99  \n\n\n   \n     5 New from $13.95      '], '0836812468')"
557,4757506996,"(['  Comics  \n    \n                             from $2.50                \n\n\n   \n     8 Used from $2.50         1 New from $13.99      '], '4757506996')"
558,0843959177,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $4.95  \n\n\n   \n     30 Used from $1.95         5 New from $14.87         3 Collectible from $16.99      ', '  Paperback  \n    \n                        \n    —\n             \n\n\n   \n  ', '  Mass Market Paperback  \n $44.44  \n\n\n   \n     2 Used from $44.44      '], '0843959177')"
559,1401219640,"(['  Paperback  \n $19.48  \n\n\n   \n     4 Used from $10.49      ', '  Mass Market Paperback  \n    \n                             from $53.96                \n\n\n   \n     1 Used from $53.96      '], '1401219640')"
560,0241142989,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $16.59  \n\n\n   \n     68 Used from $1.35         8 New from $8.99         8 Collectible from $6.66      ', '  Paperback  \n $19.95  \n\n\n   \n     9 Used from $2.50         2 New from $19.95      ', '  Audio CD  \n $14.95  \n\n\n   \n     1 Used from $11.44         2 New from $7.47      '], '0241142989')"
561,0689871325,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.98  \n\n\n   \n     59 Used from $1.30         8 New from $6.99         4 Collectible from $6.99      ', '  Paperback  \n $8.99  \n\n\n   \n     1 New from $8.99      ', '  Preloaded Digital Audio Player  \n $39.99  \n\n\n   \n     1 Used from $23.98         1 New from $39.99      '], '0689871325')"
562,0816158746,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $7.14  \n\n\n   \n     8 Used from $5.27      ', '  Paperback  \n $6.42  \n\n\n   \n     3 Used from $6.42         1 New from $73.59      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     52 Used from $1.36         2 New from $7.99         1 Collectible from $18.95      ', '  Audio, Cassette  \n $21.92  \n\n\n   \n     3 Used from $19.99      '], '0816158746')"
563,0676529186,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Library Binding  \n $16.61 - $29.99  \n\n\n   \n     7 Used from $13.96         2 New from $29.99      ', '  Paperback  \n $7.24 - $13.49  \n\n\n   \n     296 Used from $0.75         51 New from $5.77         13 Collectible from $2.50      ', '  Preloaded Digital Audio Player  \n    \n                        \n    —\n             \n\n\n   \n  '], '0676529186')"
564,8466632689,"([], '8466632689')"
565,0727843141,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $652.28  \n\n\n   \n     1 Used from $652.28      ', '  Paperback  \n $16.11  \n\n\n   \n     8 Used from $7.00         6 New from $15.00      ', '  Mass Market Paperback  \n $9.99  \n\n\n   \n     32 Used from $2.07         4 New from $9.99      ', '  Audio CD  \n $28.99  \n\n\n   \n     1 New from $28.99      '], '0727843141')"
566,1400100062,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $0.00 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.99  \n\n\n   \n     4 Used from $11.53         1 New from $15.99      ', '  Paperback  \n $3.89  \n\n\n   \n     1 New from $3.89      ', '  Mass Market Paperback  \n $6.61  \n\n\n   \n     10 Used from $1.99      ', '  Audio CD  \n $14.99  \n\n\n   \n     1 Used from $10.74         4 New from $10.75      '], '1400100062')"
567,0747574235,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.62  \n\n\n   \n     29 Used from $1.36         1 New from $6.86         9 Collectible from $5.00      ', '  Paperback  \n $10.56  \n\n\n   \n     9 Used from $5.41         1 New from $6.90         1 Collectible from $12.50      ', '  Audio CD  \n $29.99  \n\n\n   \n     7 Used from $4.99         7 New from $13.95      '], '0747574235')"
568,0870677594,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n    \n                        \n    —\n             \n\n\n   \n  ', '  Mass Market Paperback  \n $149.99  \n\n\n   \n     15 Used from $28.61      ', '  MP3 CD  \n $18.71  \n\n\n   \n     2 New from $14.97      '], '0870677594')"
569,9113029436,"([], '9113029436')"
570,0007184867,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $60.10                \n\n\n   \n     6 Used from $60.10      ', '  Paperback  \n $9.56  \n\n\n   \n     17 Used from $0.02      ', '  MP3 CD  \n $9.99  \n\n\n   \n     4 New from $8.76      '], '0007184867')"
571,0606346260,"([], '0606346260')"
572,8466308482,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $18.52  \n\n\n   \n     4 Used from $27.61         10 New from $18.52      ', '  Mass Market Paperback  \n $6.48  \n\n\n   \n     10 Used from $1.90      '], '8466308482')"
573,0393030768,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $21.63  \n\n\n   \n     16 Used from $3.99         3 New from $36.19         1 Collectible from $34.95      ', '  Paperback  \n $15.99  \n\n\n   \n     71 Used from $1.46         17 New from $8.65      ', '  Audio CD  \n $10.81  \n\n\n   \n     2 New from $10.81      '], '0393030768')"
574,2877675041,"(['  Paperback  \n $60.25  \n\n\n   \n     3 Used from $60.25      '], '2877675041')"
575,3781752461,"(['  Hardcover  \n $8.50  \n\n\n   \n     3 Used from $1.10      '], '3781752461')"
576,9100104620,"([], '9100104620')"
577,0307301117,"(['  Hardcover  \n $8.82  \n\n\n   \n     5 Used from $8.82         1 Collectible from $34.00      ', '  Paperback  \n $6.58  \n\n\n   \n     13 Used from $3.06         1 New from $12.00      ', '  Audio, Cassette  \n    \n                             from $15.99                \n\n\n   \n     2 Used from $15.99      '], '0307301117')"
578,0810983559,"(['  Kindle  \n $7.16  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $12.45  \n\n\n   \n     53 Used from $1.95         11 New from $5.96      ', '  Paperback  \n $9.17  \n\n\n   \n     68 Used from $1.46         2 New from $7.95      ', '  Preloaded Digital Audio Player  \n $19.93  \n\n\n   \n     1 Used from $19.93      '], '0810983559')"
579,0374521700,"(['  Paperback  \n $16.00  \n\n\n   \n     28 Used from $2.60         13 New from $12.04         2 Collectible from $20.00      '], '0374521700')"
580,0416800106,"(['  Hardcover  \n $28.27  \n\n\n   \n     7 Used from $24.27      ', '  Paperback  \n $17.58  \n\n\n   \n     32 Used from $1.68         11 New from $9.45      '], '0416800106')"
581,0472083163,"(['  Hardcover  \n $44.95  \n\n\n   \n     3 Used from $44.95         1 New from $54.00      ', '  Paperback  \n $19.95  \n\n\n   \n     13 Used from $3.63         1 New from $19.95      '], '0472083163')"
582,4047135291,"(['  Comics  \n $26.82  \n\n\n   \n     6 Used from $5.00         1 New from $26.82      '], '4047135291')"
583,3866402856,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $5.95                \n\n\n   \n     6 Used from $7.39         6 New from $5.95      ', '  Paperback  \n $29.95  \n\n\n   \n     4 New from $29.95      ', '  Audio CD  \n $11.60  \n\n\n   \n     2 Used from $11.60         4 New from $42.32      '], '3866402856')"
584,1400108861,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $24.95  \n\n\n   \n     3 New from $24.95      ', '  Paperback  \n $12.95  \n\n\n   \n     3 New from $12.95      ', '  Audio CD  \n $25.95  \n\n\n   \n     1 Used from $25.95      '], '1400108861')"
585,0752201360,"(['  Paperback  \n $9.56  \n\n\n   \n     23 Used from $0.01      '], '0752201360')"
586,0062510827,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.94  \n\n\n   \n     5 Used from $2.95         3 New from $13.75      ', '  Paperback  \n $16.76  \n\n\n   \n     2 Used from $9.15         4 New from $16.76      ', '  Mass Market Paperback  \n    \n                             from $9.75                \n\n\n   \n     1 Used from $9.75      ', '  Audio CD  \n $25.93  \n\n\n   \n     2 Used from $10.77         6 New from $14.51      '], '0062510827')"
587,1582013020,"([], '1582013020')"
588,1423323602,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $22.66  \n\n\n   \n     13 Used from $1.18         5 New from $9.58         1 Collectible from $12.50      ', '  Paperback  \n $8.99  \n\n\n   \n     71 Used from $1.35         16 New from $5.99         1 Collectible from $77.18      ', '  Mass Market Paperback  \n    \n                             from $59.99                \n\n\n   \n     1 Used from $59.99         1 New from $59.99      ', '  Audio CD  \n $11.86  \n\n\n   \n     3 Used from $11.86      '], '1423323602')"
589,0553592009,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $7.99  \n\n\n   \n     1 Used from $3.99         5 New from $7.99      ', '  Mass Market Paperback  \n $10.69  \n\n\n   \n     49 Used from $1.43         3 New from $21.52      ', '  Audio CD  \n $19.95  \n\n\n   \n     4 Used from $2.99         2 New from $9.97      '], '0553592009')"
590,0060575735,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $12.50  \n\n\n   \n     74 Used from $2.50         20 New from $10.90         11 Collectible from $11.04      ', '  Paperback  \n $17.99  \n\n\n   \n     34 Used from $3.00         6 New from $12.76         3 Collectible from $8.00      ', '  Mass Market Paperback  \n $9.95  \n\n\n   \n     4 Used from $9.95         2 New from $32.60      ', '  MP3 CD  \n $44.95  \n\n\n   \n     2 Used from $18.99         2 New from $22.47      '], '0060575735')"
591,0375840141,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $14.99  \n\n\n   \n     39 Used from $1.35         27 New from $10.44      ', '  Paperback  \n $19.00  \n\n\n   \n     33 Used from $1.61      '], '0375840141')"
592,0330251074,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $0.00 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $13.89  \n\n\n   \n     1 New from $13.89      ', '  Paperback  \n $4.65  \n\n\n   \n     8 Used from $1.50      ', '  Mass Market Paperback  \n $6.26  \n\n\n   \n     16 Used from $0.55         1 Collectible from $14.75      ', '  MP3 CD  \n $6.93  \n\n\n   \n     1 New from $6.93      '], '0330251074')"
593,0061124044,"(['  Kindle  \n $11.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $12.99  \n\n\n   \n     42 Used from $1.95         4 New from $9.23         2 Collectible from $4.25      ', '  Paperback  \n $16.99  \n\n\n   \n     58 Used from $1.37         3 New from $12.99         1 Collectible from $9.75      ', '  Mass Market Paperback  \n $5.89  \n\n\n   \n     16 Used from $1.88      ', '  Audio CD  \n $13.03  \n\n\n   \n     6 Used from $12.95      '], '0061124044')"
594,0553822438,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $6.37                \n\n\n   \n     7 Used from $10.95         1 New from $17.81         1 Collectible from $6.37      ', '  Paperback  \n $12.89  \n\n\n   \n     11 Used from $7.58         20 New from $12.19      ', '  Mass Market Paperback  \n $6.73  \n\n\n   \n     8 Used from $2.75         1 New from $37.99      ', '  Audio CD  \n $19.94  \n\n\n   \n     2 New from $14.99      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0553822438')"
595,0425226417,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n    \n                             from $19.93                \n\n\n   \n     1 New from $19.93      ', '  Mass Market Paperback  \n $7.79  \n\n\n   \n     82 Used from $1.08         13 New from $3.02      ', '  Audio CD  \n $42.01  \n\n\n   \n     1 New from $42.01      '], '0425226417')"
596,0373093187,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $98.64  \n\n\n   \n     4 Used from $94.64      ', '  Paperback  \n $7.97  \n\n\n   \n     9 Used from $3.45      ', '  Mass Market Paperback  \n $11.41  \n\n\n   \n     14 Used from $3.00         1 Collectible from $3.59      ', '  Audio CD  \n $12.69  \n\n\n   \n     4 New from $12.69      '], '0373093187')"
597,8481092487,"(['  Hardcover  \n    \n                             from $300.00                \n\n\n   \n     3 Used from $300.00      '], '8481092487')"
598,1600963285,"(['  Kindle  \n $0.95  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.98  \n\n\n   \n     1 New from $14.98      ', '  Paperback  \n $13.95  \n\n\n   \n     1 Used from $17.64         6 New from $13.95      ', '  Mass Market Paperback  \n $15.00  \n\n\n   \n     23 Used from $2.48         1 New from $15.00         4 Collectible from $14.75      ', '  Audio CD  \n $27.99  \n\n\n   \n     1 New from $27.99      '], '1600963285')"
599,1405655577,"([], '1405655577')"
600,1560541512,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $22.96  \n\n\n   \n     2 Used from $18.30      ', '  Paperback  \n $19.60  \n\n\n   \n     40 Used from $2.49         11 New from $9.45      ', '  Mass Market Paperback  \n $18.25  \n\n\n   \n     25 Used from $1.72         7 New from $15.08      ', '  Audio CD  \n $44.24  \n\n\n   \n     2 Used from $23.00         1 New from $44.24      '], '1560541512')"
601,0375433007,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $26.99  \n\n\n   \n     16 Used from $3.13         5 New from $26.99      ', '  Paperback  \n $23.95  \n\n\n   \n     8 Used from $5.00         3 New from $19.96         1 Collectible from $5.00      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     108 Used from $0.71         9 New from $4.95         1 Collectible from $10.00      ', '  Audio, Cassette  \n    \n                             from $3.94                \n\n\n   \n     2 Used from $3.94         1 New from $8.00      '], '0375433007')"
