,ISBN,result
132,274361613X,"(['  Paperback  \n $4.68  \n\n\n   \n     8 Used from $2.50      '], '274361613X')"
133,1417659033,"(['  Paperback  \n $15.00  \n\n\n   \n     12 Used from $3.07         2 New from $13.99      '], '1417659033')"
134,0843115688,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $12.66  \n\n\n   \n     10 Used from $12.66         6 Collectible from $8.99      ', '  Paperback  \n $17.00  \n\n\n   \n     50 Used from $1.95         14 New from $11.42      ', '  Mass Market Paperback  \n $12.10  \n\n\n   \n     26 Used from $1.48         2 New from $49.99      ', '  Audio CD  \n $34.99  \n\n\n   \n     2 New from $17.49      '], '0843115688')"
135,0670859672,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $7.00  \n\n\n   \n     10 Used from $3.02         1 Collectible from $49.00      ', '  Paperback  \n $9.99  \n\n\n   \n     1 New from $9.99      ', '  Mass Market Paperback  \n $9.07  \n\n\n   \n     7 Used from $8.50      '], '0670859672')"
136,354860224X,"(['  Paperback  \n $11.28  \n\n\n   \n     2 Used from $11.28      ', '  Pocket Book  \n $6.15  \n\n\n   \n     2 Used from $6.15      '], '354860224X')"
137,0091906997,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $10.56  \n\n\n   \n     23 Used from $0.01      ', '  Paperback  \n $9.56  \n\n\n   \n     16 Used from $0.01         3 New from $19.08      '], '0091906997')"
138,0786205539,"(['  Hardcover  \n $7.01  \n\n\n   \n     4 Used from $7.01      ', '  Paperback  \n $15.99  \n\n\n   \n     7 Used from $8.80         14 New from $15.99      ', '  Mass Market Paperback  \n $9.89  \n\n\n   \n     50 Used from $1.34         2 Collectible from $15.00      '], '0786205539')"
139,2070501450,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $51.90  \n\n\n   \n     3 Used from $51.90      ', '  Paperback  \n $31.06  \n\n\n   \n     2 Used from $24.38         11 New from $25.35      ', '  Mass Market Paperback  \n $3.15  \n\n\n   \n     7 Used from $3.15         1 New from $71.30      ', '  Pocket Book  \n $12.66  \n\n\n   \n     1 Used from $25.00         7 New from $9.75      '], '2070501450')"
140,081186121X,"(['  Hardcover  \n $69.24  \n\n\n   \n     12 Used from $65.00         1 Collectible from $100.00      ', '  Paperback  \n $58.00  \n\n\n   \n     11 Used from $14.48         3 New from $49.00      ', '  Mass Market Paperback  \n    \n                             from $74.70                \n\n\n   \n     1 Used from $74.70         1 New from $120.06      '], '081186121X')"
141,0449240967,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.98  \n\n\n   \n     49 Used from $5.00         15 Collectible from $19.99      ', '  Paperback  \n $18.49  \n\n\n   \n     19 Used from $10.46         20 New from $18.49      ', '  Mass Market Paperback  \n $15.11  \n\n\n   \n     10 Used from $3.75      ', '  MP3 CD  \n $24.99  \n\n\n   \n     4 New from $16.08      '], '0449240967')"
142,0884042588,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $4.97  \n\n\n   \n     17 Used from $4.97         2 New from $149.95         1 Collectible from $25.99      ', '  Paperback  \n $25.00  \n\n\n   \n     53 Used from $3.00         25 New from $14.45         1 Collectible from $21.50      ', '  Audio CD  \n $40.00  \n\n\n   \n     14 Used from $3.99         6 New from $10.55      ', '  DVD-ROM  \n $15.01  \n\n\n   \n     9 Used from $2.76         13 New from $7.47      '], '0884042588')"
143,0606328858,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Library Binding  \n $4.95  \n\n\n   \n     5 Used from $4.95      ', '  Paperback  \n $7.99  \n\n\n   \n     69 Used from $1.17         13 New from $3.49      '], '0606328858')"
144,159600276X,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $20.00  \n\n\n   \n     60 Used from $1.16         7 New from $7.08         7 Collectible from $8.95      ', '  Paperback  \n $16.96  \n\n\n   \n     13 Used from $2.38         7 New from $5.71      ', '  Mass Market Paperback  \n    \n                             from $19.06                \n\n\n   \n     1 Used from $19.06      ', '  Audio CD  \n $66.41  \n\n\n   \n     4 Used from $2.80         1 New from $66.41      '], '159600276X')"
145,1435244680,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Library Binding  \n $9.22  \n\n\n   \n     2 Used from $9.22      ', '  Paperback  \n $8.04  \n\n\n   \n     120 Used from $0.93         28 New from $3.50         2 Collectible from $2.75      ', '  Audio CD  \n $6.33  \n\n\n   \n     5 Used from $6.33         2 New from $68.21      '], '1435244680')"
146,0810994747,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $11.95  \n\n\n   \n     14 Used from $1.79         1 New from $11.95         2 Collectible from $11.99      ', '  MP3 CD  \n $18.63  \n\n\n   \n     4 New from $8.76      '], '0810994747')"
147,0441216005,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $14.99  \n\n\n   \n     3 Used from $19.86         7 New from $14.99      ', '  Mass Market Paperback  \n $1.95  \n\n\n   \n     5 Used from $1.95      '], '0441216005')"
148,0819176494,"(['  Hardcover  \n $90.00  \n\n\n   \n     2 Used from $75.00      '], '0819176494')"
149,0375430997,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $4.94  \n\n\n   \n     9 Used from $4.94         1 Collectible from $17.00      ', '  Paperback  \n $4.98  \n\n\n   \n     27 Used from $1.00         1 Collectible from $2.90      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     143 Used from $0.96         3 New from $8.98         1 Collectible from $10.97      ', '  Audio, Cassette  \n $15.92  \n\n\n   \n     13 Used from $3.10         4 New from $15.92      '], '0375430997')"
150,0385504810,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $59.90  \n\n\n   \n     84 Used from $2.80         5 New from $36.24         11 Collectible from $14.50      ', '  Paperback  \n $20.49  \n\n\n   \n     81 Used from $2.36         19 New from $14.75         2 Collectible from $18.95      ', '  Audio CD  \n $17.86  \n\n\n   \n     2 New from $14.97      '], '0385504810')"
151,0448435101,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $7.93  \n\n\n   \n     4 Used from $7.93         1 New from $12.48      ', '  Paperback  \n $5.78  \n\n\n   \n     71 Used from $1.33         24 New from $4.96      '], '0448435101')"
152,1434651703,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $26.95  \n\n\n   \n     1 Used from $34.27         3 New from $26.95      ', '  Paperback  \n $21.99  \n\n\n   \n     2 New from $21.99      ', '  MP3 CD  \n $19.00  \n\n\n   \n     1 New from $19.00      '], '1434651703')"
153,1596430052,"(['  Hardcover  \n $7.16  \n\n\n   \n     13 Used from $3.95         3 New from $35.95         1 Collectible from $7.95      ', '  Paperback  \n $31.30  \n\n\n   \n     15 Used from $2.64         4 New from $22.96      ', '  Preloaded Digital Audio Player  \n $19.95  \n\n\n   \n     1 Used from $19.95      '], '1596430052')"
154,0701181281,"(['  Paperback  \n $7.36  \n\n\n   \n     11 Used from $6.29         1 New from $39.90      '], '0701181281')"
155,0593047605,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $10.56  \n\n\n   \n     21 Used from $2.50         4 New from $66.39         3 Collectible from $11.23      ', '  Paperback  \n $19.16  \n\n\n   \n     20 Used from $1.97         1 New from $19.16         2 Collectible from $7.20      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0593047605')"
156,0007165447,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $10.56  \n\n\n   \n     14 Used from $5.09         4 New from $46.02         1 Collectible from $25.95      ', '  Paperback  \n $6.98  \n\n\n   \n     15 Used from $2.99         3 New from $19.99         1 Collectible from $15.00      '], '0007165447')"
157,1419166638,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $17.09                \n\n\n   \n     1 Used from $17.09         5 New from $18.03      ', '  Paperback  \n $3.97  \n\n\n   \n     3 New from $3.97      '], '1419166638')"
158,0307277607,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $24.80  \n\n\n   \n     38 Used from $1.18         5 New from $21.09         5 Collectible from $8.00      ', '  Paperback  \n $15.95  \n\n\n   \n     45 Used from $1.99         14 New from $10.91      '], '0307277607')"
159,0006178499,"(['  Hardcover  \n $14.42  \n\n\n   \n     8 Used from $7.00      ', '  Paperback  \n $6.75  \n\n\n   \n     12 Used from $0.77         1 New from $33.40      ', '  Mass Market Paperback  \n $9.96  \n\n\n   \n     24 Used from $1.00         2 New from $6.99         1 Collectible from $3.99      ', '  Audio, Cassette  \n $69.95  \n\n\n   \n     1 New from $69.95      '], '0006178499')"
160,0140037349,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $124.99  \n\n\n   \n     30 Used from $4.37         1 New from $124.99         1 Collectible from $6.91      ', '  Paperback  \n $4.95  \n\n\n   \n     7 Used from $3.76      ', '  Mass Market Paperback  \n $42.95  \n\n\n   \n     3 Used from $6.00         1 New from $42.95      ', '  Audio CD  \n $42.02  \n\n\n   \n     2 New from $21.49      '], '0140037349')"
161,0786707739,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $6.48  \n\n\n   \n     34 Used from $1.64         1 New from $9.00         5 Collectible from $8.00      ', '  Paperback  \n $11.04  \n\n\n   \n     40 Used from $0.01         6 New from $11.00      ', '  Audio CD  \n $32.95  \n\n\n   \n     3 Used from $10.95         1 New from $32.95      '], '0786707739')"
162,0940561085,"(['  Paperback  \n $50.00  \n\n\n   \n     1 Used from $50.00      '], '0940561085')"
163,060619195X,"([], '060619195X')"
164,0613263715,"([], '0613263715')"
165,2266064789,"(['  Paperback  \n $3.00  \n\n\n   \n     16 Used from $2.50         1 New from $32.97      ', '  Pocket Book  \n $3.00  \n\n\n   \n     4 Used from $3.00         7 New from $11.52      '], '2266064789')"
166,0760770182,"([], '0760770182')"
167,080508892X,"([], '080508892X')"
168,0061552054,"(['  Hardcover  \n $17.99  \n\n\n   \n     65 Used from $1.39         22 New from $13.37         5 Collectible from $12.50      ', '  Board book  \n    \n                             from $41.90                \n\n\n   \n     1 Used from $41.90      '], '0061552054')"
169,1560547758,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $6.62  \n\n\n   \n     14 Used from $2.50         1 New from $61.76         1 Collectible from $18.99      ', '  Paperback  \n $197.90  \n\n\n   \n     4 Used from $6.19         2 New from $197.90      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     50 Used from $0.99         5 New from $7.99         1 Collectible from $5.00      '], '1560547758')"
170,0395483077,"(['  Hardcover  \n $9.90  \n\n\n   \n     20 Used from $5.92         1 New from $32.95         21 Collectible from $20.00      ', '  Paperback  \n $45.00  \n\n\n   \n     6 Used from $23.53         1 New from $45.00      '], '0395483077')"
171,159605008X,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $0.00 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $12.72 - $14.98  \n\n\n   \n     1 Used from $12.72         1 New from $14.98      ', '  Paperback  \n $20.99  \n\n\n   \n     3 Used from $24.55         10 New from $20.99      ', '  MP3 CD  \n $19.00  \n\n\n   \n     1 New from $19.00      '], '159605008X')"
172,055310733X,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $33.98  \n\n\n   \n     45 Used from $2.99         5 New from $24.99         6 Collectible from $15.00      ', '  Paperback  \n $28.96  \n\n\n   \n     5 Used from $24.06      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     67 Used from $1.35         9 New from $6.67         1 Collectible from $30.00      ', '  Audio, Cassette  \n    \n                             from $9.00                \n\n\n   \n     1 Used from $24.77         1 Collectible from $9.00      '], '055310733X')"
173,0451154770,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $163.20  \n\n\n   \n     6 Used from $43.87      ', '  Paperback  \n $11.28  \n\n\n   \n     16 Used from $2.50         12 New from $9.51      ', '  Mass Market Paperback  \n $13.99  \n\n\n   \n     17 Used from $5.00         1 New from $13.99         1 Collectible from $17.00      ', '  Audio CD  \n $23.98  \n\n\n   \n     2 New from $20.99      '], '0451154770')"
174,0816137277,"(['  Kindle  \n $7.59  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $19.05  \n\n\n   \n     37 Used from $1.18         9 New from $8.84         2 Collectible from $10.00      ', '  Paperback  \n $12.25  \n\n\n   \n     75 Used from $1.00         2 New from $14.99         3 Collectible from $4.95      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     35 Used from $1.35         6 New from $2.50      '], '0816137277')"
175,0374523037,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $17.99  \n\n\n   \n     20 Used from $5.64         10 New from $11.91      '], '0374523037')"
176,0439903467,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $13.45  \n\n\n   \n     52 Used from $1.18         7 New from $6.50         8 Collectible from $5.00      ', '  Paperback  \n $14.00  \n\n\n   \n     68 Used from $1.43         1 New from $10.31         1 Collectible from $6.50      ', '  Audio CD  \n $18.46  \n\n\n   \n     8 Used from $7.99         1 New from $18.46      '], '0439903467')"
177,0451206886,"(['  Paperback  \n $8.00  \n\n\n   \n     15 Used from $2.29         3 New from $7.49      '], '0451206886')"
178,0345505182,"(['  Hardcover  \n $53.52  \n\n\n   \n     6 Used from $23.24      ', '  Paperback  \n $61.42  \n\n\n   \n     1 Used from $61.42      '], '0345505182')"
179,0722111193,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $33.90  \n\n\n   \n     81 Used from $2.00         7 New from $28.09         7 Collectible from $6.25      ', '  Paperback  \n $8.56  \n\n\n   \n     17 Used from $2.50      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     68 Used from $1.37         16 New from $7.02         7 Collectible from $3.50      '], '0722111193')"
180,0399241914,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $16.99  \n\n\n   \n     69 Used from $1.18         9 New from $11.44         1 Collectible from $28.00      ', '  Paperback  \n $7.99  \n\n\n   \n     73 Used from $1.15         19 New from $4.75      ', '  Board book  \n $7.99  \n\n\n   \n     36 Used from $1.08         7 New from $6.66      '], '0399241914')"
181,0451225155,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.13  \n\n\n   \n     32 Used from $1.75         7 New from $6.82         1 Collectible from $8.01      ', '  Paperback  \n    \n                             from $21.93                \n\n\n   \n     1 New from $21.93      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     34 Used from $1.15         2 New from $7.99      ', '  MP3 CD  \n $14.99  \n\n\n   \n     1 New from $14.99      '], '0451225155')"
182,038530515X,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $7.17  \n\n\n   \n     14 Used from $3.19      ', '  Paperback  \n $18.83  \n\n\n   \n     28 Used from $1.18         9 New from $10.38      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     123 Used from $1.08         9 New from $5.95         2 Collectible from $4.25      ', '  Audio, Cassette  \n $38.99  \n\n\n   \n     5 Used from $3.97         4 New from $38.99      '], '038530515X')"
183,059046230X,"(['  Hardcover  \n $7.90  \n\n\n   \n     5 Used from $7.90         1 New from $66.09         1 Collectible from $13.05      ', '  Paperback  \n $112.99  \n\n\n   \n     4 Used from $13.07         1 New from $112.99      ', '  Mass Market Paperback  \n $137.02  \n\n\n   \n     1 Used from $35.52         1 New from $137.02      '], '059046230X')"
184,0939680858,"(['  Hardcover  \n $8.81  \n\n\n   \n     14 Used from $5.50      '], '0939680858')"
185,0671456555,"(['  Kindle  \n $15.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $27.69  \n\n\n   \n     97 Used from $1.69         12 New from $17.49         5 Collectible from $12.99      ', '  Paperback  \n $11.59  \n\n\n   \n     144 Used from $1.37         35 New from $6.92         2 Collectible from $9.00      ', '  Audio CD  \n $47.59  \n\n\n   \n     2 New from $25.99      '], '0671456555')"
186,054705484X,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.23  \n\n\n   \n     71 Used from $1.35         13 New from $7.30         25 Collectible from $6.90      ', '  Paperback  \n $15.34  \n\n\n   \n     10 Used from $2.50         9 New from $8.54      ', '  Mass Market Paperback  \n $6.56  \n\n\n   \n     7 Used from $2.59         1 New from $41.21      ', '  MP3 CD  \n $13.14  \n\n\n   \n     1 Used from $8.99         2 New from $9.97      '], '054705484X')"
187,1568521375,"(['  Kindle  \n $0.74  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $3.19                \n\n\n   \n     19 Used from $3.19         4 New from $7.20         1 Collectible from $4.00      ', '  Paperback  \n $3.99  \n\n\n   \n     10 Used from $1.08         2 New from $3.99         1 Collectible from $68.00      ', '  Mass Market Paperback  \n $4.95  \n\n\n   \n     25 Used from $0.99         8 New from $4.92         1 Collectible from $9.95      ', '  Audio CD  \n $13.99  \n\n\n   \n     9 Used from $2.99         6 New from $9.95      '], '1568521375')"
188,1417745231,"(['  Library Binding  \n    \n                        \n    —\n             \n\n\n   \n  '], '1417745231')"
189,0345477448,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $44.95  \n\n\n   \n     26 Used from $2.91         6 New from $27.31         2 Collectible from $4.47      ', '  Paperback  \n $24.91  \n\n\n   \n     6 Used from $24.86         2 New from $24.91      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     25 Used from $3.19         15 New from $7.10         1 Collectible from $25.64      '], '0345477448')"
190,0099513943,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $24.31  \n\n\n   \n     1 Used from $8.60         4 New from $12.27      ', '  Paperback  \n $3.56  \n\n\n   \n     32 Used from $2.50         9 New from $8.27         1 Collectible from $11.57      ', '  Audio CD  \n $18.72  \n\n\n   \n     1 Used from $10.95         2 New from $14.97      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0099513943')"
191,0394563344,"([], '0394563344')"
192,1905264127,"(['  Hardcover  \n $21.95  \n\n\n   \n     22 Used from $1.99         6 New from $14.98      ', '  Paperback  \n $35.84  \n\n\n   \n     2 Used from $35.84      '], '1905264127')"
193,0553208853,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $43.94  \n\n\n   \n     2 Used from $39.95      ', '  Paperback  \n $6.99  \n\n\n   \n     107 Used from $1.33         14 New from $4.99         2 Collectible from $5.55      ', '  Mass Market Paperback  \n $6.24  \n\n\n   \n     16 Used from $0.50      ', '  Audio CD  \n $28.73  \n\n\n   \n     5 Used from $17.95         2 New from $26.24      '], '0553208853')"
194,0099514133,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $0.00 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.99  \n\n\n   \n     2 Used from $16.23         14 New from $12.50      ', '  Paperback  \n $9.56  \n\n\n   \n     11 Used from $3.01         7 New from $10.40      ', '  Audio CD  \n $29.95  \n\n\n   \n     1 Used from $25.00         3 New from $14.97      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0099514133')"
195,349960132X,"(['  Paperback  \n $4.71  \n\n\n   \n     1 Used from $4.71      '], '349960132X')"
196,0765357712,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $38.64  \n\n\n   \n     31 Used from $1.18         2 New from $38.22         1 Collectible from $18.00      ', '  Paperback  \n $12.96  \n\n\n   \n     7 Used from $12.96         5 New from $24.91      ', '  Mass Market Paperback  \n $5.99  \n\n\n   \n     99 Used from $0.99         8 New from $5.63         3 Collectible from $6.98      ', '  Audio CD  \n $49.00  \n\n\n   \n     5 Used from $5.42         1 New from $49.00      '], '0765357712')"
197,074357687X,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $22.95  \n\n\n   \n     76 Used from $1.43         12 New from $10.50         2 Collectible from $25.00      ', '  Paperback  \n $16.99  \n\n\n   \n     82 Used from $1.38         8 New from $9.35         1 Collectible from $12.00      ', '  Audio CD  \n $15.99  \n\n\n   \n     8 Used from $8.67         3 New from $82.82      '], '074357687X')"
198,4091233732,"(['  Comics  \n $13.00  \n\n\n   \n     10 Used from $2.10         5 New from $11.21      '], '4091233732')"
199,0450060225,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $73.44                \n\n\n   \n     3 Used from $73.44      ', '  Paperback  \n $13.99  \n\n\n   \n     8 Used from $6.94         5 New from $9.93         1 Collectible from $9.30      ', '  Mass Market Paperback  \n $9.96  \n\n\n   \n     25 Used from $2.79         5 New from $6.99      ', '  Audio CD  \n $14.99  \n\n\n   \n     4 New from $11.26      '], '0450060225')"
200,0783894686,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $11.32  \n\n\n   \n     6 Used from $6.99      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     74 Used from $1.37         8 New from $7.24         1 Collectible from $9.97      ', '  MP3 CD  \n $9.99  \n\n\n   \n     1 Used from $5.99         5 New from $7.75      '], '0783894686')"
201,1580052398,"(['  Paperback  \n $19.99  \n\n\n   \n     16 Used from $2.31         13 New from $16.72         1 Collectible from $19.95      '], '1580052398')"
202,0441015905,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $44.53  \n\n\n   \n     7 Used from $40.55      ', '  Paperback  \n $8.99  \n\n\n   \n     32 Used from $2.49         35 New from $7.42         5 Collectible from $19.99      ', '  Mass Market Paperback  \n $10.62  \n\n\n   \n     7 Used from $8.73         2 New from $70.89         1 Collectible from $99.95      ', '  Audio CD  \n $45.15  \n\n\n   \n     6 Used from $45.11      '], '0441015905')"
203,8478441689,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $29.00  \n\n\n   \n     1 Used from $29.74         9 New from $23.64         1 Collectible from $50.00      ', '  Paperback  \n    \n                             from $49.53                \n\n\n   \n     4 Used from $49.53      '], '8478441689')"
204,1573453927,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $21.41  \n\n\n   \n     14 Used from $1.98         3 New from $16.74      ', '  Paperback  \n $10.72  \n\n\n   \n     12 Used from $5.75         1 Collectible from $100.00      ', '  Audio, Cassette  \n    \n                             from $29.99                \n\n\n   \n     2 New from $29.99      '], '1573453927')"
